price,make_model,body_type,vat,km,type,fuel,gears,extras,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb,comfort_package,entertainment_media_package,safety_security_package
21900,Audi A3,Sedans,VAT deductible,19000.0,Employee's car,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Voice Control",1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,3.9,Premium,Premium Media,Safety Standard Package
22290,Audi A3,Sedans,VAT deductible,1.0,New,Benzine,7.0,Alloy wheels,0.0,1.0,110.0,0,Uni/basic,Cloth,Automatic,1498.0,1345.0,front,5.0,Standard,Premium Media,Safety Standard Package
22290,Audi A3,Sedans,VAT deductible,16145.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
22280,Audi A3,Sedans,VAT deductible,90480.0,Used,Diesel,7.0,"Alloy wheels,Roof rack,Sport package,Sport seats",2.0,1.0,81.0,0,Uni/basic,Part/Full Leather,Automatic,1598.0,1360.0,front,4.0,Standard,Standard Media,Safety Standard Package
22250,Audi A3,Sedans,VAT deductible,45846.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.1,Premium,Premium Media,Safety Standard Package
22222,Audi A3,Sedans,VAT deductible,24000.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Shift paddles,Ski bag,Sport package,Sport seats,Sport suspension",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1360.0,front,4.7,Premium,Premium Media,Safety Standard Package
22200,Audi A3,Sedans,VAT deductible,16530.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
22200,Audi A3,Sedans,VAT deductible,21000.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Touch screen,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
22150,Audi A3,Sedans,VAT deductible,23994.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,3.8,Standard,Standard Media,Safety Standard Package
22150,Audi A3,Sedans,VAT deductible,24145.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,4.0,Standard,Standard Media,Safety Standard Package
22000,Audi A3,Sedans,VAT deductible,26978.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension,Voice Control",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.8,Premium,Premium Media,Safety Standard Package
22000,Audi A3,Sedans,VAT deductible,39000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1370.0,front,4.0,Standard,Premium Media,Safety Premium Plus Package
22000,Audi A3,Sedans,VAT deductible,21930.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
22000,Audi A3,Sedans,VAT deductible,21930.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
22000,Audi A3,Sedans,VAT deductible,56000.0,Used,LPG/CNG,7.0,Alloy wheels,2.0,1.0,81.0,0,Metallic,Part/Full Leather,Automatic,1395.0,1355.0,front,3.3,Standard,Premium Media,Safety Standard Package
22000,Audi A3,Convertible,VAT deductible,9000.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",1.0,1.0,135.0,0,Metallic,Cloth,Automatic,1968.0,1685.0,front,5.1,Standard,Standard Media,Safety Standard Package
21990,Audi A3,Compact,VAT deductible,78379.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,87.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1280.0,front,4.1,Standard,Standard Media,Safety Standard Package
21980,Audi A3,Sedans,VAT deductible,22750.0,Used,Benzine,7.0,Alloy wheels,2.0,2.0,85.0,1,Metallic,Cloth,Automatic,999.0,1360.0,front,4.6,Standard,Premium Media,Safety Standard Package
21890,Audi A3,Sedans,VAT deductible,16614.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1840.0,front,4.0,Standard,Standard Media,Safety Standard Package
21980,Audi A3,Station wagon,VAT deductible,15768.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1365.0,front,4.1,Premium,Premium Media,Safety Standard Package
21950,Audi A3,Compact,VAT deductible,23568.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,4.0,Standard,Standard Media,Safety Standard Package
21950,Audi A3,Sedans,VAT deductible,10900.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1275.0,front,4.7,Standard,Premium Media,Safety Standard Package
21950,Audi A3,Sedans,Price negotiable,52000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Voice Control",2.0,1.0,110.0,0,Metallic,Cloth,Automatic,1395.0,1315.0,front,4.8,Premium,Premium Media,Safety Premium Plus Package
21950,Audi A3,Sedans,VAT deductible,35175.0,Used,Diesel,7.0,"Alloy wheels,Roof rack",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Automatic,1968.0,1395.0,front,4.4,Standard,Premium Media,Safety Standard Package
21950,Audi A3,Sedans,VAT deductible,19852.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21950,Audi A3,Sedans,VAT deductible,16591.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,4.0,Standard,Standard Media,Safety Standard Package
21950,Audi A3,Station wagon,Price negotiable,9802.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",1.0,1.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1395.0,front,4.4,Premium,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,35970.0,Employee's car,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,13600.0,Employee's car,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1255.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,70000.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Handicapped enabled,Sport package,Sport seats,Sport suspension,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,55100.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.8,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,21111.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,29925.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1330.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,19503.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1840.0,front,4.0,Standard,Standard Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,13535.0,Used,Diesel,7.0,"Alloy wheels,Sport package",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,21000.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter",2.0,2.0,85.0,1,Metallic,Cloth,Automatic,999.0,1275.0,front,4.5,Standard,Premium Media,Safety Standard Package
22000,Audi A3,Sedans,VAT deductible,29000.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,32500.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1415.0,front,4.4,Standard,Standard Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,17769.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,28838.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Standard Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,17831.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Standard Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,16000.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,110.0,0,Metallic,Part/Full Leather,Automatic,1395.0,1360.0,front,5.0,Standard,Premium Media,Safety Standard Package
21996,Audi A3,Compact,VAT deductible,43036.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,87.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1280.0,front,4.1,Standard,Standard Media,Safety Standard Package
21999,Audi A3,Sedans,VAT deductible,11257.0,Employee's car,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Station wagon,VAT deductible,1647.3626086956522,New,Benzine,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1365.0,front,4.5,Standard,Standard Media,Safety Standard Package
21990,Audi A3,Station wagon,VAT deductible,7100.0,Used,Benzine,7.0,"Alloy wheels,Roof rack",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1365.0,front,4.8,Premium,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,9622.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",2.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.1,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,36306.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,137.0,1,Metallic,Part/Full Leather,Automatic,1984.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,32800.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,32000.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Sport seats,Voice Control",2.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,26500.0,Demonstration,Diesel,7.0,"Alloy wheels,Roof rack",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,18035.130066815145,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,3.9,Standard,Standard Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,26382.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Trailer hitch",2.0,1.0,110.0,1,Metallic,Part/Full Leather,Automatic,1395.0,1315.0,front,5.0,Premium,Premium Media,Safety Standard Package
21900,Audi A3,Station wagon,Price negotiable,27000.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Trailer hitch,Voice Control,Winter tyres",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1275.0,front,4.7,Premium,Premium Media,Safety Standard Package
21900,Audi A3,Compact,VAT deductible,79401.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",2.0,1.0,81.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1260.0,front,3.8,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,27500.0,Demonstration,Diesel,7.0,"Alloy wheels,Shift paddles,Winter tyres",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.8,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,18950.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,Price negotiable,39200.0,Used,Diesel,7.0,"Alloy wheels,Trailer hitch",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1355.0,front,3.8,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Compact,VAT deductible,18190.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,4.0,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,24845.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,19904.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,21114.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,28595.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,15000.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1255.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Station wagon,VAT deductible,22500.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Trailer hitch",2.0,2.0,85.0,0,Metallic,Part/Full Leather,Automatic,999.0,1365.0,front,4.8,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,26151.0,Used,Diesel,7.0,Sport seats,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Premium Plus Package
21900,Audi A3,Sedans,VAT deductible,24709.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,33750.0,Demonstration,Diesel,7.0,"Alloy wheels,Roof rack",2.0,2.0,81.0,1,Metallic,Part/Full Leather,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,31032.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,20964.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,48320.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,26140.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,24215.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,36063.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,19909.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,3.8,Standard,Standard Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,21517.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,3.8,Standard,Standard Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,37136.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.8,Premium,Premium Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,17200.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Ski bag",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21499,Audi A3,Sedans,VAT deductible,19980.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1325.0,front,4.0,Standard,Standard Media,Safety Standard Package
21499,Audi A3,Sedans,VAT deductible,28724.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21499,Audi A3,Sedans,VAT deductible,14400.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21499,Audi A3,Sedans,VAT deductible,14438.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport package,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,58900.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",1.0,1.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1340.0,front,4.4,Standard,Standard Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,39000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Touch screen,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Premium,Premium Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,1.0,New,Benzine,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1335.0,front,5.5,Standard,Premium Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,58400.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,23204.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,20810.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1290.0,front,4.0,Standard,Premium Media,Safety Standard Package
21490,Audi A3,Sedans,VAT deductible,21455.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,4.0,Standard,Premium Media,Safety Standard Package
21890,Audi A3,Sedans,VAT deductible,30497.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1360.0,front,4.6,Standard,Premium Media,Safety Standard Package
21890,Audi A3,Sedans,VAT deductible,39600.0,Used,Diesel,6.0,"Alloy wheels,Roof rack",2.0,1.0,110.0,1,Metallic,Part/Full Leather,Automatic,1968.0,1395.0,front,4.7,Standard,Premium Media,Safety Standard Package
21888,Audi A3,Sedans,VAT deductible,29360.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21880,Audi A3,Sedans,VAT deductible,12250.0,Used,Benzine,7.0,"Catalytic Converter,Sport package",2.0,1.0,110.0,1,Metallic,Cloth,Automatic,1395.0,1360.0,front,4.3,Standard,Premium Media,Safety Standard Package
21800,Audi A3,Station wagon,VAT deductible,29000.0,Used,Diesel,7.0,"Alloy wheels,Roof rack,Shift paddles",2.0,1.0,81.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1360.0,front,3.8,Standard,Premium Media,Safety Standard Package
21850,Audi A3,Station wagon,VAT deductible,4500.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,85.0,1,Metallic,Cloth,Automatic,999.0,1365.0,front,4.8,Standard,Premium Media,Safety Standard Package
21850,Audi A3,Sedans,VAT deductible,19271.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21880,Audi A3,Sedans,VAT deductible,16405.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport seats",2.0,2.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21800,Audi A3,Sedans,VAT deductible,40500.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Touch screen,Voice Control",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Automatic,1968.0,1415.0,front,4.4,Standard,Premium Media,Safety Standard Package
